platform;listing_id;location_coordinates_0;location_coordinates_1;address_city
HOMEAWAY;321.421897.1004945;39.423071;-107.094023;Carbondale
TRIPADVISOR;6616571;39.195137;-106.82965;Aspen
TRIPADVISOR;10662808;39.191097;-106.817535;Aspen
HOMEAWAY;321.358849.358849;39.40104675;-107.104599;Carbondale
HOMEAWAY;321.776861.1324799;39.402705;-107.099572;Carbondale
TRIPADVISOR;1635620;39.190334;-106.82427;Aspen
TRIPADVISOR;11922079;39.60461;-106.51648;Beaver Creek
TRIPADVISOR;11856146;39.599724;-106.52;Carbondale
HOMEAWAY;321.750782.1298720;39.427171;-107.104263;Carbondale
HOMEAWAY;321.208552.208552;39.39592743;-107.10851288;Carbondale
HOMEAWAY;121.3176824.3348057;39.396241;-107.110876;Carbondale
TRIPADVISOR;1635606;39.20408;-106.84018;Aspen
TRIPADVISOR;11619376;39.605495;-106.51681;Beaver Creek
HOMEAWAY;321.423841.1006891;39.385371;-107.215113;Carbondale
HOMEAWAY;321.264403.264403;39.38360554;-107.21043614;Carbondale
HOMEAWAY;321.148590.148590;39.40244827;-107.21871644;Carbondale
TRIPADVISOR;9820036;39.604733;-106.528175;Avon
TRIPADVISOR;8573741;39.611736;-106.55537;Edwards
HOMEAWAY;321.295002.295002;39.42221585;-107.24205798;Carbondale
TRIPADVISOR;11834746;39.603786;-106.51672;Beaver Creek
TRIPADVISOR;9985546;39.603916;-106.51903;Beaver Creek
TRIPADVISOR;10350672;39.605495;-106.51681;Beaver Creek
HOMEAWAY;321.233978.233978;39.38359813;-107.214712;Carbondale
TRIPADVISOR;10448129;39.605164;-106.51585;Beaver Creek
HOMEAWAY;321.365355.365355;39.44931412;-107.27319336;Glenwood Springs
HOMEAWAY;321.312946.312946;39.38909912;-107.20856476;Carbondale
TRIPADVISOR;10453676;39.59983;-106.52035;Beaver Creek
TRIPADVISOR;8663149;39.60402;-106.513214;Beaver Creek
TRIPADVISOR;8761684;39.60592;-106.544174;
HOMEAWAY;321.597727.1145044;39.389667;-107.21702;Carbondale
TRIPADVISOR;11904891;39.60686;-106.519135;Beaver Creek
HOMEAWAY;321.262578.262578;39.460985;-107.274735;Glenwood Springs
HOMEAWAY;321.768709.1316647;39.41886986;-107.21742102;Carbondale
HOMEAWAY;321.470739.1053850;39.398592;-107.211001;Carbondale
HOMEAWAY;321.966170.1514125;39.42532235;-107.25662133;Carbondale
TRIPADVISOR;10471024;39.60592;-106.52745;Avon
TRIPADVISOR;6602691;39.60775;-106.5194;Beaver Creek
HOMEAWAY;321.961013.1508968;39.43361967;-107.25993763;Carbondale
HOMEAWAY;321.937805.1485751;39.43597209;-107.25981252;Carbondale
TRIPADVISOR;10471019;39.60402;-106.520355;Avon
HOMEAWAY;321.923275.1471216;39.43412202;-107.257192;Carbondale
TRIPADVISOR;11646609;39.24887;-106.85227;Aspen
TRIPADVISOR;1941506;39.188183;-106.81441;Aspen
TRIPADVISOR;11609756;39.192944;-106.81297;Aspen
HOMEAWAY;321.964141.1512096;39.40789646;-107.21765187;Carbondale
HOMEAWAY;321.930782.1478728;39.4005274;-107.2088563;Carbondale
TRIPADVISOR;11720635;39.197117;-106.809875;Aspen
TRIPADVISOR;10685346;39.243504;-106.84758;Aspen
HOMEAWAY;121.4335846.4747736;39.42587412;-107.2420438;Carbondale
HOMEAWAY;321.958800.1506755;39.40092658;-107.20847064;Carbondale
TRIPADVISOR;11609748;39.19191;-106.80618;Aspen
TRIPADVISOR;11609745;39.192917;-106.81315;Aspen
HOMEAWAY;321.623662.1171443;39.398059;-107.221632;Carbondale
HOMEAWAY;321.652750.1200539;39.4068471;-107.2155788;Carbondale
TRIPADVISOR;11609742;39.18952;-106.81499;Aspen
HOMEAWAY;321.188254.188254;39.38327789;-107.21201324;Carbondale
HOMEAWAY;321.804683.1352621;39.457175;-107.215087;Carbondale
HOMEAWAY;321.417823.1000870;39.4015487;-107.2101495;Carbondale
HOMEAWAY;321.820324.1368262;39.40701075;-107.21533428;Carbondale
TRIPADVISOR;8767998;39.189095;-106.81166;Aspen
TRIPADVISOR;10722967;39.188477;-106.81406;Aspen
TRIPADVISOR;6899098;39.18938;-106.81168;Aspen
HOMEAWAY;321.608812.1156129;39.4019199;-107.213678;Carbondale
TRIPADVISOR;11609762;39.190536;-106.816;Aspen
HOMEAWAY;321.683478.1231416;39.38959054;-107.20411632;Carbondale
HOMEAWAY;321.917048.1464989;39.378956;-107.212984;Carbondale
TRIPADVISOR;11609730;39.190536;-106.816;Aspen
TRIPADVISOR;1941515;39.188477;-106.81406;Aspen
HOMEAWAY;321.820653.1368591;39.400275;-107.21436761;Carbondale
TRIPADVISOR;11646606;39.20329;-106.81458;Aspen
TRIPADVISOR;7953624;39.19142;-106.81303;Aspen
TRIPADVISOR;10685452;39.192276;-106.814835;Aspen
HOMEAWAY;121.3911622.4285142;39.469;-107.275;Glenwood Springs
HOMEAWAY;121.4041997.4434958;39.28594;-105.86426;Como
HOMEAWAY;321.506358.1089539;39.364019;-105.82625;Jefferson
TRIPADVISOR;6969977;39.637844;-106.526535;Avon
TRIPADVISOR;6970003;39.637875;-106.52655;Avon
HOMEAWAY;321.265444.265444;39.54358363;-105.92482324;Keystone
TRIPADVISOR;7265996;39.195305;-106.81345;Aspen
HOMEAWAY;321.405988.405988;39.5634047;-105.85750268;Dillon
TRIPADVISOR;6971531;39.637947;-106.52664;Avon
TRIPADVISOR;6969638;39.637794;-106.52659;Avon
HOMEAWAY;121.205005.350483;39.3868454;-105.830357;Jefferson
TRIPADVISOR;2460413;39.624256;-106.5484;Edwards
TRIPADVISOR;6969626;39.637623;-106.526375;Avon
HOMEAWAY;321.420117.1003165;39.5634113;-105.8545444;Dillon
HOMEAWAY;321.19683.19683;39.48601913;-105.98046875;Breckenridge
HOMEAWAY;321.638341.1186122;39.38511;-105.843329;Jefferson
TRIPADVISOR;6969640;39.637943;-106.52676;Avon
TRIPADVISOR;4418567;39.63034;-106.5306;Avon
HOMEAWAY;321.698700.1246638;38.842982;-106.132143;Buena Vista
HOMEAWAY;321.732385.1280323;39.653138;-106.082733;Silverthorne
TRIPADVISOR;6715326;39.63034;-106.5306;Avon
HOMEAWAY;121.221133.3008626;39.600641;-105.9957256;Keystone
HOMEAWAY;321.807578.1355516;39.628087;-106.058741;Dillon
TRIPADVISOR;8383970;39.63476;-106.5223;Avon
HOMEAWAY;321.861862.1409801;39.603767;-106.01739;Dillon
HOMEAWAY;321.724897.1272835;39.64331358;-106.06903314;Silverthorne
TRIPADVISOR;6966624;39.63411;-106.55871;Edwards
TRIPADVISOR;6966611;39.63318;-106.56427;Edwards
TRIPADVISOR;6813032;39.639977;-106.59889;Edwards
TRIPADVISOR;8676810;39.63949;-106.5787;Edwards
HOMEAWAY;321.118279.118279;39.6201661;-106.0904721;Silverthorne
HOMEAWAY;321.633210.1180991;39.5730576;-106.1015563;Frisco
HOMEAWAY;321.507372.1090553;39.62894219;-106.04292265;Dillon
TRIPADVISOR;11858860;39.637173;-106.59308;Edwards
HOMEAWAY;321.663072.1210974;39.58291516;-106.09509558;Frisco
TRIPADVISOR;11931943;39.202263;-106.8751;Aspen
HOMEAWAY;321.589958.1137275;39.5985418;-106.0885547;Frisco
TRIPADVISOR;7146290;39.633724;-106.5576;Edwards
TRIPADVISOR;10453474;39.618942;-106.5631;Edwards
TRIPADVISOR;10834742;39.634228;-106.56731;Edwards
HOMEAWAY;121.368962.3159385;39.5921239;-106.0926437;Frisco
HOMEAWAY;321.100116.100116;39.57563019;-106.10639191;Breckenridge
HOMEAWAY;321.157754.157754;39.62981033;-106.03920746;Dillon
TRIPADVISOR;10448126;39.634148;-106.56227;Edwards
HOMEAWAY;321.392090.392090;39.5767937;-106.0992871;Frisco
TRIPADVISOR;10797294;39.6335;-106.56488;Edwards
TRIPADVISOR;10453667;39.63575;-106.577934;Edwards
HOMEAWAY;321.14511.14511;39.61884689;-106.09357452;Silverthorne
HOMEAWAY;321.83550.83550;39.61803804;-106.09629883;Silverthorne
TRIPADVISOR;8713525;39.644756;-106.57287;Edwards
TRIPADVISOR;10311740;39.6335;-106.56488;Edwards
HOMEAWAY;321.100368.100368;39.57443;-106.09752;Frisco
TRIPADVISOR;7106405;39.617203;-106.56508;Edwards
TRIPADVISOR;11609738;39.275253;-106.8751;
HOMEAWAY;321.332433.332433;39.57521439;-106.09282684;Frisco
TRIPADVISOR;11646620;39.2559;-106.87469;Aspen
HOMEAWAY;321.485788.1068969;39.6405331;-106.0406243;Dillon
TRIPADVISOR;3749269;39.24978;-106.90067;Aspen
HOMEAWAY;321.787169.1335107;39.58270017;-106.09498829;Frisco
HOMEAWAY;321.728613.1276551;39.61712417;-106.07764403;Silverthorne
TRIPADVISOR;2353411;39.251923;-106.88851;Aspen
TRIPADVISOR;10857024;39.27513;-106.88881;Aspen
HOMEAWAY;321.781639.1329577;39.63029677;-106.04020531;Dillon
HOMEAWAY;321.26808.26808;39.65605927;-106.07840729;Silverthorne
HOMEAWAY;321.261681.261681;39.64386749;-106.03085327;Dillon
TRIPADVISOR;11646612;39.246;-106.90826;Aspen
TRIPADVISOR;11646610;39.198868;-106.86969;Aspen
HOMEAWAY;321.443800.1026871;39.5744074;-106.1000794;Frisco
TRIPADVISOR;10980948;39.252396;-106.87253;Aspen
HOMEAWAY;321.5864.5864;39.57397079;-106.09754944;Frisco
TRIPADVISOR;7224237;39.601128;-106.00862;Dillon
TRIPADVISOR;11609740;39.21035;-106.8797;Aspen
HOMEAWAY;321.768847.1316785;39.61747117;-106.07841805;Silverthorne
TRIPADVISOR;8578919;39.60126;-106.00752;Dillon
TRIPADVISOR;2632489;39.60911;-106.02088;Dillon
TRIPADVISOR;7203019;39.60229;-106.00774;Dillon
HOMEAWAY;321.501391.1084572;39.619516;-106.0988245;Silverthorne
HOMEAWAY;121.4277802.4686373;39.9422457;-105.8664189;Fraser
HOMEAWAY;321.152422.152422;39.57896805;-106.09957886;Frisco
TRIPADVISOR;1646345;39.596546;-106.00577;Dillon
TRIPADVISOR;10281351;39.603767;-106.01739;Dillon
TRIPADVISOR;4412768;39.601246;-106.00429;Keystone
HOMEAWAY;321.876153.1424092;39.60600566;-105.94104013;Dillon
TRIPADVISOR;3620375;39.601673;-106.00401;Keystone
HOMEAWAY;321.436976.1020042;39.79686217;-106.13134359;Silverthorne
HOMEAWAY;321.109434.109434;39.86267853;-105.8628006;Winter Park
TRIPADVISOR;1731551;39.60058;-105.99565;Keystone
TRIPADVISOR;1657800;39.600597;-106.00536;Dillon
HOMEAWAY;321.600850.1148167;39.78330486;-106.13224491;Silverthorne
HOMEAWAY;321.670329.1218263;39.60652733;-105.94375979;Dillon
TRIPADVISOR;1539930;39.604534;-105.94239;Keystone
TRIPADVISOR;11898292;39.587074;-106.005264;Dillon
HOMEAWAY;121.3898731.4272251;39.6078728;-105.9507887;Keystone
TRIPADVISOR;1404503;39.607197;-105.943634;Dillon
HOMEAWAY;321.31843.31843;39.60747528;-105.95464325;Dillon
HOMEAWAY;321.439935.1023006;39.60955407;-105.95384338;Keystone
TRIPADVISOR;1404543;39.607212;-105.93852;Dillon
HOMEAWAY;121.143385.438479;39.6076546;-105.9397877;Dillon
TRIPADVISOR;2637574;39.606865;-105.94025;Dillon
TRIPADVISOR;1404501;39.60713;-105.94421;Dillon
HOMEAWAY;321.773693.1321631;39.60947493;-105.95363084;Keystone
TRIPADVISOR;1404492;39.607548;-105.927185;Dillon
TRIPADVISOR;3595026;39.60438;-105.92752;Keystone
HOMEAWAY;321.853922.1401861;39.60524364;-105.95511246;Keystone
HOMEAWAY;321.447980.1031051;39.60768013;-105.9536882;Keystone
TRIPADVISOR;3621039;39.607048;-105.94071;Dillon
TRIPADVISOR;1404486;39.60693;-105.94028;Dillon
TRIPADVISOR;1723099;39.604267;-105.94283;Keystone
HOMEAWAY;321.65268.65268;39.61038406;-105.95421088;Keystone
HOMEAWAY;321.881454.1429394;39.60800567;-105.95214543;Keystone
HOMEAWAY;321.319085.319085;39.60877481;-105.94896507;Keystone
TRIPADVISOR;1404488;39.606644;-105.94041;Dillon
HOMEAWAY;321.74812.74812;39.6087629;-105.9488357;Keystone
HOMEAWAY;321.29761.29761;39.60953757;-105.95372938;Keystone
TRIPADVISOR;1869069;39.606815;-105.940125;Dillon
TRIPADVISOR;1396968;39.618206;-106.101456;Silverthorne
HOMEAWAY;321.101846.101846;39.61027029;-105.95410251;Keystone
TRIPADVISOR;1396940;39.6192;-106.104515;Silverthorne
TRIPADVISOR;1861984;39.603962;-105.92901;Keystone
HOMEAWAY;321.264131.264131;39.60799385;-105.95280044;Keystone
TRIPADVISOR;1297167;39.6566;-106.078964;Silverthorne
TRIPADVISOR;1396937;39.617107;-106.09889;Silverthorne
HOMEAWAY;321.263935.263935;39.60868817;-105.94870202;Keystone
TRIPADVISOR;3786401;39.61817;-106.08612;Silverthorne
HOMEAWAY;321.262733.262733;39.60798145;-105.95278434;Keystone
TRIPADVISOR;1396927;39.619553;-106.106094;Silverthorne
HOMEAWAY;321.29945.29945;39.6047661;-105.95563995;Keystone
TRIPADVISOR;2030805;39.617657;-106.09571;Silverthorne
HOMEAWAY;321.65269.65269;39.60685368;-105.93981028;Dillon
TRIPADVISOR;1396928;39.620102;-106.10545;Silverthorne
HOMEAWAY;321.134777.134777;39.60440642;-105.94367556;Keystone
HOMEAWAY;321.4403.4403;39.60873777;-105.94883077;Keystone
TRIPADVISOR;1396911;39.619392;-106.10161;Silverthorne
HOMEAWAY;321.5970.5970;39.6069649;-105.939572;Dillon
TRIPADVISOR;1580525;39.651722;-106.083115;Silverthorne
TRIPADVISOR;11660822;39.211983;-106.94534;Snowmass Village
TRIPADVISOR;1476406;39.618484;-106.10037;Silverthorne
HOMEAWAY;321.317819.317819;39.60634496;-105.93947008;Dillon
TRIPADVISOR;1584242;39.619686;-106.10218;Silverthorne
TRIPADVISOR;11782609;39.216774;-106.935135;Snowmass Village
TRIPADVISOR;1926088;39.629467;-106.038536;Dillon
HOMEAWAY;321.309941.309941;39.60701066;-105.94000502;Dillon
TRIPADVISOR;11786206;39.213043;-106.93782;Aspen
HOMEAWAY;321.853920.1401859;39.6087706;-105.9487318;Keystone
HOMEAWAY;321.317846.317846;39.60697553;-105.93999161;Dillon
HOMEAWAY;321.262925.262925;39.60722307;-105.95366411;Keystone
TRIPADVISOR;10624500;39.26668;-106.959145;Snowmass
TRIPADVISOR;4423581;39.64006;-106.06879;Silverthorne
HOMEAWAY;321.134336.134336;39.60684948;-105.94002648;Dillon
TRIPADVISOR;11744598;39.26004;-106.96507;Snowmass
HOMEAWAY;321.265247.265247;39.60517502;-105.95029449;Keystone
HOMEAWAY;321.29944.29944;39.60157013;-105.98326111;Keystone
HOMEAWAY;321.436046.1019104;39.60853163;-105.95616102;Dillon
TRIPADVISOR;1476411;39.607685;-105.95489;Dillon
TRIPADVISOR;2312698;39.63999;-106.041664;Dillon
TRIPADVISOR;1532061;39.604504;-105.97166;Keystone
TRIPADVISOR;1404579;39.60438;-105.9727;Dillon
HOMEAWAY;321.765704.1313642;39.60724;-105.9427288;Dillon
TRIPADVISOR;1926074;39.628414;-106.04747;Dillon
HOMEAWAY;321.17393.17393;39.6067846;-105.93949914;Keystone
HOMEAWAY;321.29858.29858;39.60726004;-105.95420933;Dillon
TRIPADVISOR;1404576;39.609623;-105.95319;Keystone
HOMEAWAY;321.820947.1368885;39.20623256;-106.9464084;Aspen
HOMEAWAY;321.492074.1075255;39.21192601;-106.94849087;Snowmass Village
HOMEAWAY;321.768112.1316050;39.2078107;-106.9533625;Snowmass Village
TRIPADVISOR;1404563;39.60472;-105.97663;Keystone
TRIPADVISOR;1404559;39.603695;-105.978294;Keystone
TRIPADVISOR;7621564;39.643314;-106.03383;Dillon
TRIPADVISOR;2267091;39.605648;-105.95507;Keystone
HOMEAWAY;321.503204.1086385;39.36938069;-107.03765116;Basalt
TRIPADVISOR;9855445;39.62152;-106.03011;Dillon
HOMEAWAY;121.4319008.4729653;39.26004;-106.96507;Snowmass
HOMEAWAY;321.845538.1393477;39.20801227;-106.95208934;Aspen
TRIPADVISOR;11855629;39.64371;-106.03129;Dillon
HOMEAWAY;321.158172.158172;39.21426773;-106.94192505;Aspen
HOMEAWAY;321.854191.1402130;39.20861082;-106.952261;Snowmass Village
TRIPADVISOR;4423582;39.623417;-106.0318;Dillon
TRIPADVISOR;8373086;39.643562;-106.03253;Dillon
TRIPADVISOR;8590225;39.622654;-106.028534;Dillon
HOMEAWAY;321.845484.1393423;39.20814528;-106.952261;Aspen
HOMEAWAY;321.506834.1090015;39.20958276;-106.94847066;Aspen
HOMEAWAY;321.845549.1393488;39.20854432;-106.952261;Snowmass Village
TRIPADVISOR;1288846;39.5744;-106.097;Frisco
HOMEAWAY;321.904445.1452386;39.2083448;-106.952261;Snowmass Village
HOMEAWAY;321.154474.154474;39.37106497;-107.0778583;Basalt
TRIPADVISOR;3339386;39.56897;-106.09514;Frisco
TRIPADVISOR;1297205;39.577995;-106.10194;Frisco
TRIPADVISOR;1297197;39.578022;-106.1019;Frisco
TRIPADVISOR;1297163;39.589314;-106.09358;Frisco
HOMEAWAY;321.467569.1050680;39.33675046;-107.07762772;Basalt
TRIPADVISOR;11935484;39.394;-106.0461;Breckenridge
HOMEAWAY;121.3881946.4255466;39.375193;-107.0742081;Basalt
TRIPADVISOR;2007047;39.574947;-106.10944;Frisco
TRIPADVISOR;1290849;39.47745;-106.05368;Breckenridge
HOMEAWAY;321.471436.1054551;39.3765157;-107.0729959;Basalt
HOMEAWAY;321.967356.1515311;39.3681548;-107.050792;Basalt
HOMEAWAY;321.694334.1242272;39.3749875;-107.0692081;Basalt
HOMEAWAY;321.670078.1218012;39.637804;-106.526434;Avon
TRIPADVISOR;3470781;39.577564;-106.09422;Frisco
TRIPADVISOR;1399071;39.5744;-106.097;Frisco
HOMEAWAY;321.485288.1068469;39.3698677;-107.0344462;Basalt
HOMEAWAY;121.3945028.4328583;39.3333113;-107.1035278;Basalt
TRIPADVISOR;8832534;39.414227;-106.04299;Breckenridge
HOMEAWAY;321.193950.193950;39.37159729;-107.07730103;Basalt
TRIPADVISOR;6115819;39.384148;-106.05239;Breckenridge
TRIPADVISOR;9713759;39.405;-106.044;Blue River
HOMEAWAY;321.873662.1421601;39.663013;-106.8364859;Eagle
HOMEAWAY;321.337087.337087;39.64619582;-106.81943701;Eagle
HOMEAWAY;121.212706.3006991;39.3824296;-106.9481282;Basalt
TRIPADVISOR;10225890;39.415634;-106.04664;Blue River
TRIPADVISOR;10190712;39.415634;-106.04664;Blue River
HOMEAWAY;321.145914.145914;39.36085129;-107.18903351;Carbondale
TRIPADVISOR;9873399;39.414227;-106.04299;Breckenridge
TRIPADVISOR;7769026;39.38213;-106.05844;Breckenridge
HOMEAWAY;321.239054.239054;39.61927795;-106.6914978;Edwards
HOMEAWAY;321.619771.1167280;39.6208397;-106.69910056;Edwards
TRIPADVISOR;4423407;39.408566;-106.04425;Blue River
TRIPADVISOR;10280348;39.42205;-106.04478;Blue River
HOMEAWAY;121.4320166.4730817;39.64540603;-106.82117423;Eagle
HOMEAWAY;321.671710.1219644;39.63150535;-106.81728214;Eagle
TRIPADVISOR;3646578;39.40818;-106.04474;Blue River
HOMEAWAY;121.4358231.4772301;39.62822783;-106.81375615;Eagle
TRIPADVISOR;8642464;39.417015;-106.04371;Blue River
HOMEAWAY;121.4365849.4780312;39.69073;-106.795101;Eagle
TRIPADVISOR;8753995;39.405617;-106.04694;Blue River
HOMEAWAY;321.913899.1461840;39.598304;-106.7649969;Edwards
HOMEAWAY;321.864671.1412610;39.6771856;-106.7707953;Eagle
HOMEAWAY;321.29963.29963;39.62159729;-106.69550323;Edwards
TRIPADVISOR;8778573;39.41318;-106.04856;Blue River
TRIPADVISOR;1909122;39.38917;-106.045845;Breckenridge
TRIPADVISOR;1914839;39.413162;-106.04833;Blue River
TRIPADVISOR;2548290;39.384163;-106.05239;Breckenridge
HOMEAWAY;321.691358.1239296;39.644627;-106.825408;Eagle
HOMEAWAY;321.791711.1339649;39.6451816;-106.819546;Eagle
TRIPADVISOR;10382215;39.47368;-106.01141;Breckenridge
HOMEAWAY;321.115824.115824;39.76315689;-106.71775818;Wolcott
HOMEAWAY;321.685680.1233618;39.91613739;-106.72594693;McCoy
TRIPADVISOR;7389897;39.477776;-106.02004;Breckenridge
HOMEAWAY;321.321480.321480;38.5693512;-106.11105347;Salida
HOMEAWAY;121.4085645.4482983;38.541065;-106.018268;Salida
HOMEAWAY;321.850748.1398687;38.54183506;-105.99651289;Salida
TRIPADVISOR;8810940;39.47383;-106.00967;Breckenridge
TRIPADVISOR;7589603;39.48679;-106.0329;Breckenridge
HOMEAWAY;321.501444.1084625;38.52343515;-106.14504776;Salida
TRIPADVISOR;10382790;39.474262;-106.02847;Breckenridge
HOMEAWAY;321.340688.340688;38.53418732;-105.99359894;Salida
TRIPADVISOR;1655341;39.47372;-106.012856;Breckenridge
TRIPADVISOR;7769392;39.488346;-106.03345;Breckenridge
HOMEAWAY;321.557357.1104674;38.52728586;-105.9990938;Salida
TRIPADVISOR;1893772;39.481117;-106.035385;Breckenridge
TRIPADVISOR;5039769;39.48167;-106.03096;Breckenridge
TRIPADVISOR;2519751;39.488216;-106.03322;Breckenridge
HOMEAWAY;121.3928448.4301968;38.532;-105.997;Salida
HOMEAWAY;321.821074.1369012;38.534438;-105.999018;Salida
TRIPADVISOR;4682733;39.473343;-106.01313;Breckenridge
HOMEAWAY;321.438902.1021973;38.536565;-106.114085;Salida
TRIPADVISOR;4306048;39.47987;-106.03058;Breckenridge
HOMEAWAY;321.719677.1267615;38.531751;-105.994969;Salida
HOMEAWAY;321.620296.1167805;38.539024;-105.99803;Salida
TRIPADVISOR;1289268;39.486423;-106.030914;Breckenridge
HOMEAWAY;321.157465.157465;38.55205536;-105.99927521;Salida
TRIPADVISOR;1289292;39.47974;-106.03297;Breckenridge
HOMEAWAY;321.81967.81967;38.53883362;-105.99274445;Salida
HOMEAWAY;321.361653.361653;38.53202057;-105.99363708;Salida
TRIPADVISOR;1289425;39.47929;-106.02735;Breckenridge
TRIPADVISOR;2548204;39.526756;-106.03461;Breckenridge
TRIPADVISOR;1466822;39.47881;-106.03448;Breckenridge
HOMEAWAY;321.782177.1330115;38.534438;-105.999018;Salida
TRIPADVISOR;7323959;39.52471;-106.01804;Breckenridge
TRIPADVISOR;11809612;39.528187;-106.03236;Breckenridge
TRIPADVISOR;2527101;39.526756;-106.03461;Breckenridge
HOMEAWAY;321.699138.1247076;38.513968;-105.994166;Salida
TRIPADVISOR;5579033;39.52041;-106.0311;Breckenridge
HOMEAWAY;321.138227.138227;38.56575394;-105.98822021;Salida
HOMEAWAY;321.498738.1081919;38.541198;-105.998002;Salida
HOMEAWAY;321.417502.1000545;38.537549;-105.990893;Salida
HOMEAWAY;321.174353.174353;38.53471512;-105.98183009;Salida
HOMEAWAY;321.84748.84748;38.53509903;-105.98950195;Salida
TRIPADVISOR;2527072;39.526756;-106.03461;Breckenridge
TRIPADVISOR;10697534;39.528587;-106.01916;Breckenridge
TRIPADVISOR;11854689;39.528587;-106.01916;Breckenridge
HOMEAWAY;321.680208.1228146;38.535284;-105.987713;Salida
TRIPADVISOR;2548352;39.526756;-106.03461;Breckenridge
TRIPADVISOR;2548274;39.526756;-106.03461;Breckenridge
HOMEAWAY;321.871572.1419511;38.448782;-105.836898;Howard
TRIPADVISOR;5887730;39.53689;-106.0326;Breckenridge
HOMEAWAY;321.855643.1403582;38.534897;-105.988259;Salida
HOMEAWAY;321.964911.1512866;38.53356811;-105.98888395;Salida
HOMEAWAY;321.920619.1468560;38.5363321;-105.9914153;Salida
TRIPADVISOR;2527090;39.526756;-106.03461;Breckenridge
TRIPADVISOR;5074016;39.526756;-106.03461;Breckenridge
TRIPADVISOR;2055523;39.531483;-106.00476;Breckenridge
HOMEAWAY;321.190953.190953;38.51442719;-105.98721313;Salida
TRIPADVISOR;8598640;39.52861;-106.01976;Breckenridge
HOMEAWAY;321.862057.1409996;38.531846;-105.991631;Salida
HOMEAWAY;321.592935.1140252;38.533201;-105.990546;Salida
HOMEAWAY;321.713970.1261908;38.5377753;-105.9919002;Salida
TRIPADVISOR;5039777;39.53224;-106.02776;Breckenridge
HOMEAWAY;321.745749.1293687;38.535249;-105.987855;Salida
TRIPADVISOR;5412765;39.538998;-106.033745;Breckenridge
HOMEAWAY;321.680207.1228145;38.535242;-105.987648;Salida
TRIPADVISOR;1870253;39.531242;-106.00238;Breckenridge
TRIPADVISOR;2053250;39.523724;-106.02636;Breckenridge
TRIPADVISOR;8736138;39.536045;-106.04056;Breckenridge
HOMEAWAY;321.495774.1078955;38.5350309;-105.990357;Salida
HOMEAWAY;321.882450.1430390;38.53519;-105.98792;Salida
HOMEAWAY;321.505219.1088400;38.53276039;-105.98562554;Salida
TRIPADVISOR;8736130;39.532997;-106.04217;Breckenridge
TRIPADVISOR;7089548;39.534275;-106.045265;Breckenridge
TRIPADVISOR;7589598;39.533833;-106.04016;Breckenridge
HOMEAWAY;321.561323.1108640;38.5367006;-105.99037932;Salida
TRIPADVISOR;7769196;39.534275;-106.045265;Breckenridge
TRIPADVISOR;10190708;39.534275;-106.045265;Breckenridge
HOMEAWAY;321.665164.1213066;38.5341472;-105.9916532;Salida
HOMEAWAY;321.449151.1032262;38.563436;-105.988962;Salida
HOMEAWAY;321.592934.1140251;38.5350107;-105.9878826;Salida
TRIPADVISOR;8736114;39.536045;-106.04056;Breckenridge
HOMEAWAY;321.485529.1068710;38.5359148;-105.9914109;Salida
TRIPADVISOR;1289429;39.518562;-106.04632;Breckenridge
TRIPADVISOR;1777435;39.53454;-106.04543;Breckenridge
HOMEAWAY;321.554569.1101885;38.7322931;-106.163143;Nathrop
HOMEAWAY;321.192541.192541;38.70777701;-106.12472437;Nathrop
TRIPADVISOR;1914742;39.528217;-106.04392;Breckenridge
HOMEAWAY;321.294388.294388;38.67056349;-106.13334829;Salida
TRIPADVISOR;3903014;39.534943;-106.04157;Breckenridge
TRIPADVISOR;2193617;39.534195;-106.04059;Breckenridge
HOMEAWAY;321.796589.1344527;38.64718;-106.095035;Salida
HOMEAWAY;321.920632.1468573;38.768512;-106.099032;Buena Vista
HOMEAWAY;321.216057.216057;38.745491;-106.084999;Nathrop
TRIPADVISOR;1914844;39.533073;-106.04203;Breckenridge
TRIPADVISOR;1479730;39.534195;-106.04059;Breckenridge
TRIPADVISOR;1841225;39.527813;-106.04107;Breckenridge
HOMEAWAY;321.711284.1259222;38.7369569;-106.139775;Nathrop
HOMEAWAY;121.4353177.4766760;38.7681;-106.0991;Buena Vista
TRIPADVISOR;1717565;39.53432;-106.0419;Breckenridge
HOMEAWAY;321.743694.1291632;38.68093932;-106.12525152;Nathrop
TRIPADVISOR;1997786;39.5229;-106.043;Breckenridge
TRIPADVISOR;2251626;39.532295;-106.04142;Breckenridge
HOMEAWAY;121.267060.3050940;39.49784837;-106.1760807;Frisco
TRIPADVISOR;3509992;39.534325;-106.04054;Breckenridge
HOMEAWAY;321.513037.1096218;39.49894997;-106.17487411;Frisco
HOMEAWAY;321.396447.396447;39.498832;-106.17022584;Frisco
TRIPADVISOR;3646451;39.536045;-106.04056;Breckenridge
HOMEAWAY;321.254739.254739;39.47370529;-106.18161774;Frisco
TRIPADVISOR;10485891;39.61918;-106.42895;Vail
HOMEAWAY;321.427456.1010506;39.4995964;-106.16877423;Frisco
TRIPADVISOR;7972103;39.615887;-106.4354;Vail
TRIPADVISOR;10591920;39.61982;-106.42771;Vail
HOMEAWAY;321.310703.310703;39.50109287;-106.16617595;Frisco
TRIPADVISOR;11855720;39.61782;-106.43184;Vail
